Anselm	m
Ansgar	m
Anthony	m
Anton	m
Antonius	m
Andelko	m
Appius	m
Archibald	m
Aribert	m
Ariel	m
Arik	m
Arkadius	m
Armin	m
Arndt	m
Arne	m
Arnim	m
Arno	m
Arnold	m
Arnulf	m
Arsenije	m
Arthur	m
Artturi	m
Arved	m
Asim	m
Asios	m
Aslan	m
Asmund	m
Atanasije	m
Athanasios	m
Attila	m
Atze	m
August	m
Auguste	m
Augustin	m
Augustinus	m
Augusto	m
Augustus	m
Aulus	m
Axel	m
Aydan	m
Aytaç	m
Babatunde	m
Baki	m
Balduin	m
Baldur	m
Bálint	m
Balthasar	m
Baptist	m
Barnabas	m
Barney	m
Barry	m
Barthel	m
Bartholemew	m
Bartholomäus	m
Bartholomeus	m
Barthélemy	m
Bartimäus	m
Bartolomeo	m
Bartolommeo	m
Bartolomé	m
Baruch	m
Bastian	m
Beat	m
Béla	m
Benedikt	m
Benito	m
Benjamin	m
Benno	m
Bent	m
Beppo	m
Bernd	m
Bernhard	m
Bernold	m
Bert	m
Berthold	m
Bertold	m
Bill	m
Birger	m
Bjarne	m
Bjartur	m
Björn	m
Blagoja	m
Blagoje	m
Blasius	m
Blažen	m
Bo	m
Bob	m
Bobbie	m
Bodo	m
Bogdan	m
Bohumil	m
Bojan	m
Boleslaw	m
Bonifatius	m
Boris	m
Börje	m
Boros	m
Botond	m
Borivoj	m
Branislav	m
Brian	m
Bronislaw	m
Bruce	m
Bruno	m
Bud	m
Bulcsú	m
Bülent	m
Burghard	m
Burkhardt	m
Caius	m
Calvin	m
Camille	m
Can	m
Candid	m
Carl	m
Carlo	m
Carlos	m
Carsten	m
Carter	m
Cécile	m
Cédric	m
Cemil	m
Cenk	m
Cesare	m
Chaim	m
Charles	m
Chiemo	m
Chlodwig	m
Chlothar	m
Christian	m
Christoph	m
Christophe	m
Christopher	m
Chuck	m
Claudio	m
Clemens	m
Colin	m
Conan	m
Conrad	m
Constantijn	m
Cord	m
Corneille	m
Cornelius	m
Corvin	m
Cosimo	m
Craig	m
Crispian	m
Csanád	m
Dagobert	m
Damian	m
Damir	m
Dana	m
Daniel	m
Danilo	m
Dankwart	m
Dario	m
Darius	m
Darko	m
David	m
Decimus	m
Dedo	m
Demian	m
Demir	m
Denes	m
Deniz	m
Dennis	m
Derek	m
Desiderius	m
Detlef	m
Dexter	m
Diego	m
Diemo	m
Dierk	m
Dieter	m
Diethelm	m
Dietmar	m
Dietrich	m
Dimitar	m
Dino	m
Dirk	m
Djordje	m
Dmitri	m
Domas	m
Domenico	m
Domingo	m
Dominick	m
Dominik	m
Dominique	m
Donald	m
Donatus	m
Dorian	m
Dorotheos	m
Douglas	m
Dragan	m
Dragutin	m
Dresel	m
Dschamal	m
Dušan	m
Dustin	m
Ebbo	m
Eben-Ezer	m
Ebenezer	m
Eberhard	m
